district_code,district,taluk_code,taluk,village_code,village,block_panchayat_code,block_panchayat,gram_panchayat_code,gram_panchayat
536,Dharwad,5477,Kundgol,602529,Kamadolli,6160,Kundgol,217726,Kamadolli
536,Dharwad,5477,Kundgol,602553,Kodliwad,6160,Kundgol,300566,Baradwada
536,Dharwad,5477,Kundgol,602554,Konkanakuratti,6160,Kundgol,217730,Rottigawad
536,Dharwad,5477,Kundgol,602534,Kubihal,6160,Kundgol,217727,Kubihal
536,Dharwad,5477,Kundgol,602542,Kunkur,6160,Kundgol,217719,Malali
536,Dharwad,5477,Kundgol,602538,Malali,6160,Kundgol,217719,Malali
536,Dharwad,5477,Kundgol,602573,Mandiganal,6160,Kundgol,217717,Gudageri
536,Dharwad,5477,Kundgol,602547,Mattigatti,6160,Kundgol,217728,Mattigatti
536,Dharwad,5477,Kundgol,602556,Mullahalli,6160,Kundgol,217735,Yeraguppi
536,Dharwad,5477,Kundgol,602549,Nelagudda,6160,Kundgol,217715,Bhu.Tarlagatta
536,Dharwad,5477,Kundgol,602568,Pasupathihal,6160,Kundgol,274157,Pashupathihala
536,Dharwad,5477,Kundgol,602519,Pura,6160,Kundgol,217718,Gudenakatti
536,Dharwad,5477,Kundgol,602537,Ramanakoppa,6160,Kundgol,217729,Ramanakoppa
536,Dharwad,5477,Kundgol,602541,Ramapur,6160,Kundgol,217728,Mattigatti
536,Dharwad,5477,Kundgol,602574,Rattigeri,6160,Kundgol,217716,Goudageri
536,Dharwad,5477,Kundgol,602552,Rottigawad,6160,Kundgol,217730,Rottigawad
536,Dharwad,5477,Kundgol,602576,Sankalipur,6160,Kundgol,217716,Goudageri
536,Dharwad,5477,Kundgol,602567,Saunshi,6160,Kundgol,217731,Saunsi
536,Dharwad,5477,Kundgol,602522,Shirur,6160,Kundgol,217732,Shirur
536,Dharwad,5477,Kundgol,939258,Shivapura (Nrv),6160,Kundgol,217716,Goudageri
536,Dharwad,5477,Kundgol,602571,Sultanapur,6160,Kundgol,217720,Harlapur
536,Dharwad,5477,Kundgol,602545,Teertha,6160,Kundgol,217719,Malali
536,Dharwad,5477,Kundgol,602535,Vithalapur,6160,Kundgol,273032,Guruvinahalli
536,Dharwad,5477,Kundgol,602527,Yaliwal,6160,Kundgol,217734,Yeliwal
536,Dharwad,5477,Kundgol,602551,Yaraguppi,6160,Kundgol,217735,Yeraguppi
536,Dharwad,5477,Kundgol,602565,Yaribudihal,6160,Kundgol,217733,Yarebudihal
536,Dharwad,5477,Kundgol,602550,Yarinarayanpur,6160,Kundgol,217718,Gudenakatti
536,Dharwad,5474,Navalgund,602316,Ahetti,6161,Navalgund,217752,Shirur
536,Dharwad,5474,Navalgund,602323,Alagawadi,6161,Navalgund,217736,Alagawadi
536,Dharwad,5474,Navalgund,602324,Amaragol,6161,Navalgund,217737,Belavatagi
536,Dharwad,5474,Navalgund,602343,Arahatti,6161,Navalgund,217754,Tadahala
536,Dharwad,5474,Navalgund,602337,Arekurahatti,6161,Navalgund,217757,Yemanur
536,Dharwad,5474,Navalgund,602329,Ballur,6161,Navalgund,217745,Javur
536,Dharwad,5474,Navalgund,602341,Belahar,6161,Navalgund,273341,Belahar(Chilakawad)
536,Dharwad,5474,Navalgund,602325,Belavatagi,6161,Navalgund,217737,Belavatagi
536,Dharwad,5474,Navalgund,602349,Bhoganur,6161,Navalgund,217749,Nayakanur
536,Dharwad,5474,Navalgund,602319,Byalal,6161,Navalgund,217740,Gummagola
536,Dharwad,5474,Navalgund,602338,Chilakawad,6161,Navalgund,273341,Belahar(Chilakawad)
536,Dharwad,5474,Navalgund,602351,Datanal,6161,Navalgund,217749,Nayakanur
536,Dharwad,5474,Navalgund,602326,Gobbaragumpi,6161,Navalgund,217737,Belavatagi
536,Dharwad,5474,Navalgund,602348,Gudisagar,6161,Navalgund,217739,Gudisagar
536,Dharwad,5474,Navalgund,602318,Gummagol,6161,Navalgund,217740,Gummagola
536,Dharwad,5474,Navalgund,602328,Halakusugal,6161,Navalgund,217741,Halakusugal
536,Dharwad,5474,Navalgund,602320,Hanashi,6161,Navalgund,217751,Shirakol
536,Dharwad,5474,Navalgund,602322,Hebbal,6161,Navalgund,217743,Hebbal
536,Dharwad,5474,Navalgund,602321,Javoor,6161,Navalgund,217745,Javur
536,Dharwad,5474,Navalgund,602342,Kadadahalli,6161,Navalgund,217739,Gudisagar
536,Dharwad,5474,Navalgund,602340,Kalawad,6161,Navalgund,217746,Kalawad
536,Dharwad,5474,Navalgund,602339,Karlawad,6161,Navalgund,217746,Kalawad
536,Dharwad,5474,Navalgund,602353,Khannur,6161,Navalgund,217749,Nayakanur
536,Dharwad,5474,Navalgund,602345,Kongawad,6161,Navalgund,217754,Tadahala
536,Dharwad,5474,Navalgund,602336,Kumaragoppa,6161,Navalgund,217757,Yemanur
536,Dharwad,5474,Navalgund,602331,Morab,6161,Navalgund,217747,Morab
536,Dharwad,5474,Navalgund,602347,Naganur,6161,Navalgund,217739,Gudisagar
536,Dharwad,5474,Navalgund,602350,Naikanur,6161,Navalgund,217749,Nayakanur
536,Dharwad,5474,Navalgund,602334,Padesur,6161,Navalgund,217757,Yemanur
536,Dharwad,5474,Navalgund,602327,Shanawad,6161,Navalgund,217741,Halakusugal
536,Dharwad,5474,Navalgund,602330,Shirkol,6161,Navalgund,217751,Shirakol
536,Dharwad,5474,Navalgund,602317,Shirur,6161,Navalgund,217752,Shirur
536,Dharwad,5474,Navalgund,602346,Sotakanal,6161,Navalgund,217739,Gudisagar
536,Dharwad,5474,Navalgund,602344,Tadahal,6161,Navalgund,217754,Tadahala
536,Dharwad,5474,Navalgund,602332,Talimorab,6161,Navalgund,217747,Morab
536,Dharwad,5474,Navalgund,602333,Tirlapur,6161,Navalgund,217755,Tirlapur
536,Dharwad,5474,Navalgund,602335,Yamanur,6161,Navalgund,217757,Yemanur
635,Yadgir,7094,Gurumitkal,621344,Anpur,296777,Gurumitkal,218164,Anapur
635,Yadgir,7094,Gurumitkal,621361,Azalapur,296777,Gurumitkal,218162,Ajlapur
635,Yadgir,7094,Gurumitkal,621369,Badepalli,296777,Gurumitkal,218162,Ajlapur
635,Yadgir,7094,Gurumitkal,621339,Bettadhalli,296777,Gurumitkal,218173,Chinnakara
635,Yadgir,7094,Gurumitkal,621279,Borabanda,296777,Gurumitkal,218180,Kakalwar
635,Yadgir,7094,Gurumitkal,621277,Budur,296777,Gurumitkal,218180,Kakalwar
635,Yadgir,7094,Gurumitkal,621362,Chaler,296777,Gurumitkal,218162,Ajlapur
635,Yadgir,7094,Gurumitkal,621281,Chanderki,296777,Gurumitkal,218171,Chandraki
635,Yadgir,7094,Gurumitkal,621265,Chapetla,296777,Gurumitkal,218172,Chapatla
635,Yadgir,7094,Gurumitkal,621341,Chinakhar,296777,Gurumitkal,218173,Chinnakara
635,Yadgir,7094,Gurumitkal,621274,Chintenpalli,296777,Gurumitkal,218182,Kandkuru
635,Yadgir,7094,Gurumitkal,621284,Dantapur,296777,Gurumitkal,218193,Putpak
635,Yadgir,7094,Gurumitkal,621346,Devanalli,296777,Gurumitkal,218188,Minaspur
635,Yadgir,7094,Gurumitkal,621260,Devarahalli,296777,Gurumitkal,218174,Gajarkot
635,Yadgir,7094,Gurumitkal,621340,Dharmapur,296777,Gurumitkal,218173,Chinnakara
635,Yadgir,7094,Gurumitkal,621359,Edlur,296777,Gurumitkal,218178,Jaigram
635,Yadgir,7094,Gurumitkal,621259,Gajarkot,296777,Gurumitkal,218174,Gajarkot
635,Yadgir,7094,Gurumitkal,621319,Ghanpur,296777,Gurumitkal,218192,Paspool
635,Yadgir,7094,Gurumitkal,621320,Gopalpur,296777,Gurumitkal,218192,Paspool
635,Yadgir,7094,Gurumitkal,621332,Gudalgunta,296777,Gurumitkal,218186,Madwar
635,Yadgir,7094,Gurumitkal,621338,Gunjunur,296777,Gurumitkal,218173,Chinnakara
635,Yadgir,7094,Gurumitkal,621353,Gurnur,296777,Gurumitkal,218178,Jaigram
635,Yadgir,7094,Gurumitkal,621276,Himalpur,296777,Gurumitkal,218172,Chapatla
635,Yadgir,7094,Gurumitkal,621356,Holibet,296777,Gurumitkal,218198,Yalsatti
635,Yadgir,7094,Gurumitkal,621275,Indiranagar,296777,Gurumitkal,218172,Chapatla
635,Yadgir,7094,Gurumitkal,621357,Jaigram,296777,Gurumitkal,218178,Jaigram
635,Yadgir,7094,Gurumitkal,621285,Jawaharnagar,296777,Gurumitkal,218193,Putpak
635,Yadgir,7094,Gurumitkal,621263,Kakalwar,296777,Gurumitkal,218180,Kakalwar
635,Yadgir,7094,Gurumitkal,621323,Kale-Belgunda,296777,Gurumitkal,218181,Kalebelgunda
635,Yadgir,7094,Gurumitkal,621267,Kamalanagar,296777,Gurumitkal,218172,Chapatla
635,Yadgir,7094,Gurumitkal,621273,Kandkur,296777,Gurumitkal,218182,Kandkuru
635,Yadgir,7094,Gurumitkal,621331,Kanekal,296777,Gurumitkal,218181,Kalebelgunda
635,Yadgir,7094,Gurumitkal,621354,Karengi,296777,Gurumitkal,218198,Yalsatti
635,Yadgir,7094,Gurumitkal,621283,Keshwar,296777,Gurumitkal,218171,Chandraki
635,Yadgir,7094,Gurumitkal,621345,Konkal,296777,Gurumitkal,218184,Konkal
635,Yadgir,7094,Gurumitkal,621350,Kuntimari,296777,Gurumitkal,218178,Jaigram
635,Yadgir,7094,Gurumitkal,621282,Madepalli,296777,Gurumitkal,218171,Chandraki
635,Yadgir,7094,Gurumitkal,621322,Madhawar,296777,Gurumitkal,218186,Madwar
635,Yadgir,7094,Gurumitkal,621271,Magdampur,296777,Gurumitkal,218192,Paspool
635,Yadgir,7094,Gurumitkal,621286,Mallapur,296777,Gurumitkal,218193,Putpak
635,Yadgir,7094,Gurumitkal,621342,Minaspur,296777,Gurumitkal,218188,Minaspur
635,Yadgir,7094,Gurumitkal,621262,Mitha-Tipdampalli,296777,Gurumitkal,218180,Kakalwar
635,Yadgir,7094,Gurumitkal,621343,Muslapalli,296777,Gurumitkal,218188,Minaspur
635,Yadgir,7094,Gurumitkal,621349,Nandepalli,296777,Gurumitkal,218184,Konkal
635,Yadgir,7094,Gurumitkal,621278,Narayanpur,296777,Gurumitkal,218171,Chandraki
635,Yadgir,7094,Gurumitkal,621351,Narsapur,296777,Gurumitkal,218164,Anapur
635,Yadgir,7094,Gurumitkal,621352,Nasalwai,296777,Gurumitkal,218164,Anapur
635,Yadgir,7094,Gurumitkal,621336,Nawaburz,296777,Gurumitkal,218200,Yleri
635,Yadgir,7094,Gurumitkal,621280,Nazrapur,296777,Gurumitkal,218188,Minaspur
635,Yadgir,7094,Gurumitkal,621272,Paspool,296777,Gurumitkal,218192,Paspool
635,Yadgir,7094,Gurumitkal,621287,Putpak,296777,Gurumitkal,218193,Putpak
635,Yadgir,7094,Gurumitkal,621257,Rampur(G),296777,Gurumitkal,218174,Gajarkot
635,Yadgir,7094,Gurumitkal,621333,Sambar,296777,Gurumitkal,218186,Madwar
635,Yadgir,7094,Gurumitkal,621358,Sanklapur,296777,Gurumitkal,218178,Jaigram
635,Yadgir,7094,Gurumitkal,621258,Shivapur,296777,Gurumitkal,218174,Gajarkot
635,Yadgir,7094,Gurumitkal,621261,Siddapur(B),296777,Gurumitkal,218180,Kakalwar
635,Yadgir,7094,Gurumitkal,621337,Siddapur(K),296777,Gurumitkal,218173,Chinnakara
635,Yadgir,7094,Gurumitkal,621268,Subashnagar,296777,Gurumitkal,272750,Yampada
635,Yadgir,7094,Gurumitkal,621347,Sultanpur,296777,Gurumitkal,218192,Paspool
635,Yadgir,7094,Gurumitkal,621270,Tatelgera,296777,Gurumitkal,272750,Yampada
635,Yadgir,7094,Gurumitkal,621355,Torentippa,296777,Gurumitkal,218198,Yalsatti
635,Yadgir,7094,Gurumitkal,621321,Totlur,296777,Gurumitkal,218198,Yalsatti
635,Yadgir,7094,Gurumitkal,621360,Turkandoddi,296777,Gurumitkal,218162,Ajlapur
635,Yadgir,7094,Gurumitkal,621335,Wadwat,296777,Gurumitkal,218198,Yalsatti
635,Yadgir,7094,Gurumitkal,621334,Wanksambar,296777,Gurumitkal,218186,Madwar
635,Yadgir,7094,Gurumitkal,621266,Yedlapur,296777,Gurumitkal,218172,Chapatla
635,Yadgir,7094,Gurumitkal,621318,Yelahar,296777,Gurumitkal,218200,Yleri
635,Yadgir,7094,Gurumitkal,621348,Yelsathi,296777,Gurumitkal,218198,Yalsatti
635,Yadgir,7094,Gurumitkal,621269,Yemphed,296777,Gurumitkal,272750,Yampada
635,Yadgir,7096,Hunasagi,620914,Agni,296778,Hunasagi,218120,Agni .
635,Yadgir,7096,Hunasagi,620925,Agthirth,296778,Hunasagi,218120,Agni .
635,Yadgir,7096,Hunasagi,620913,Amlihal,296778,Hunasagi,218120,Agni .
635,Yadgir,7096,Hunasagi,620984,Ammapur (S.K),296778,Hunasagi,218136,Jogandabhavi
635,Yadgir,7096,Hunasagi,620928,Arkera (J),296778,Hunasagi,218122,Arakera J.
635,Yadgir,7096,Hunasagi,620924,Badlapur - Becharak,296778,Hunasagi,218120,Agni .
635,Yadgir,7096,Hunasagi,620929,Baichbal,296778,Hunasagi,218124,Baichabal
635,Yadgir,7096,Hunasagi,620975,Bailkunti,296778,Hunasagi,218125,Bailakunti
635,Yadgir,7096,Hunasagi,620948,Balshattihal,296778,Hunasagi,218139,Kamanatagi
635,Yadgir,7096,Hunasagi,620974,Bamangud,296778,Hunasagi,218125,Bailakunti
635,Yadgir,7096,Hunasagi,620943,Banhatti,296778,Hunasagi,218146,Malanoor
635,Yadgir,7096,Hunasagi,620951,Bapparga,296778,Hunasagi,218126,Baradevanal
635,Yadgir,7096,Hunasagi,620970,Bardevanhal,296778,Hunasagi,218126,Baradevanal
635,Yadgir,7096,Hunasagi,620965,Bassapur,296778,Hunasagi,218148,Marnal
635,Yadgir,7096,Hunasagi,621032,Benchigaddi,296778,Hunasagi,218131,Geddalamari
635,Yadgir,7096,Hunasagi,621017,Bhailapur,296778,Hunasagi,218133,Hebbala B.
635,Yadgir,7096,Hunasagi,620960,Boodihal,296778,Hunasagi,218132,Hagaratagi
635,Yadgir,7096,Hunasagi,620939,Channur,296778,Hunasagi,218158,Wajjal
635,Yadgir,7096,Hunasagi,620976,Devatinagar,296778,Hunasagi,218131,Geddalamari
635,Yadgir,7096,Hunasagi,620983,Dharampur,296778,Hunasagi,218131,Geddalamari
635,Yadgir,7096,Hunasagi,620957,Dyamanhal,296778,Hunasagi,218146,Malanoor
635,Yadgir,7096,Hunasagi,620977,Geddalmari,296778,Hunasagi,218131,Geddalamari
635,Yadgir,7096,Hunasagi,620955,Gulbal,296778,Hunasagi,218146,Malanoor
635,Yadgir,7096,Hunasagi,620932,Gundalgare,6175,Shorapur,218145,Malagatti
635,Yadgir,7096,Hunasagi,620952,Hagratgi,296778,Hunasagi,218132,Hagaratagi
635,Yadgir,7096,Hunasagi,620915,Handral,6175,Shorapur,218121,Aldal
635,Yadgir,7096,Hunasagi,621026,Hanmanhal,296778,Hunasagi,218139,Kamanatagi
635,Yadgir,7096,Hunasagi,620980,Hanmasagar,296778,Hunasagi,218125,Bailakunti
635,Yadgir,7096,Hunasagi,620990,Hanuman Nagar,296778,Hunasagi,218151,Narayanpur
635,Yadgir,7096,Hunasagi,620994,Hebbal (B),296778,Hunasagi,218133,Hebbala B.
635,Yadgir,7096,Hunasagi,620995,Hebbal (K),296778,Hunasagi,218133,Hebbala B.
635,Yadgir,7096,Hunasagi,621028,Hombalkal,296778,Hunasagi,218139,Kamanatagi
635,Yadgir,7096,Hunasagi,620961,Horatti,296778,Hunasagi,218132,Hagaratagi
635,Yadgir,7096,Hunasagi,620981,Hullikera,296778,Hunasagi,218136,Jogandabhavi
635,Yadgir,7096,Hunasagi,620936,Isampur,296778,Hunasagi,218144,Kolihal
635,Yadgir,7096,Hunasagi,620982,Jamalpur,296778,Hunasagi,218131,Geddalamari
635,Yadgir,7096,Hunasagi,620993,Jangangaddi,296778,Hunasagi,218151,Narayanpur
635,Yadgir,7096,Hunasagi,620987,Jogandabhavi,296778,Hunasagi,218136,Jogandabhavi
635,Yadgir,7096,Hunasagi,620938,Kaldevanhalli,296778,Hunasagi,218133,Hebbala B.
635,Yadgir,7096,Hunasagi,620988,Kamalpur,296778,Hunasagi,218148,Marnal
635,Yadgir,7096,Hunasagi,620949,Kamnatgi,296778,Hunasagi,218139,Kamanatagi
635,Yadgir,7096,Hunasagi,620947,Kangandanahalli,296778,Hunasagi,218139,Kamanatagi
635,Yadgir,7096,Hunasagi,620921,Kanhalli,296778,Hunasagi,218124,Baichabal
635,Yadgir,7096,Hunasagi,620926,Karibhavi,296778,Hunasagi,218120,Agni .
635,Yadgir,7096,Hunasagi,620941,Katapur - Becharak,296778,Hunasagi,218144,Kolihal
635,Yadgir,7096,Hunasagi,620944,Khojapur (D),296778,Hunasagi,218146,Malanoor
635,Yadgir,7096,Hunasagi,620920,Kodalgi,296778,Hunasagi,218124,Baichabal
635,Yadgir,7096,Hunasagi,620971,Kodekal,296778,Hunasagi,218143,Kodekall
635,Yadgir,7096,Hunasagi,620935,Kolihal,296778,Hunasagi,218144,Kolihal
635,Yadgir,7096,Hunasagi,620989,Kotigud,296778,Hunasagi,218136,Jogandabhavi
635,Yadgir,7096,Hunasagi,620979,Krishnanagar,296778,Hunasagi,218139,Kamanatagi
635,Yadgir,7096,Hunasagi,620978,Kudedarhal,296778,Hunasagi,218125,Bailakunti
635,Yadgir,7096,Hunasagi,620956,Kuppi,296778,Hunasagi,218146,Malanoor
635,Yadgir,7096,Hunasagi,620963,Kurekanhal,296778,Hunasagi,218126,Baradevanal
635,Yadgir,7096,Hunasagi,620954,Malnoor,296778,Hunasagi,218146,Malanoor
635,Yadgir,7096,Hunasagi,620950,Manjlapur,296778,Hunasagi,218158,Wajjal
635,Yadgir,7096,Hunasagi,620953,Maralbhavi,296778,Hunasagi,218146,Malanoor
635,Yadgir,7096,Hunasagi,620968,Marnal,296778,Hunasagi,218148,Marnal
635,Yadgir,7096,Hunasagi,620964,Mudilinganhal,296778,Hunasagi,218148,Marnal
635,Yadgir,7096,Hunasagi,620916,Mudnoor (B),296778,Hunasagi,218149,Mudanoor K
635,Yadgir,7096,Hunasagi,620917,Mudnoor (K),296778,Hunasagi,218149,Mudanoor K
635,Yadgir,7096,Hunasagi,620992,Myalingaddi,296778,Hunasagi,218151,Narayanpur
635,Yadgir,7096,Hunasagi,620991,Narayanpur Rural,296778,Hunasagi,218151,Narayanpur
635,Yadgir,7096,Hunasagi,620958,Rajankollur,296778,Hunasagi,218154,Rajankollur
635,Yadgir,7096,Hunasagi,620973,Rajwal,296778,Hunasagi,218125,Bailakunti
635,Yadgir,7096,Hunasagi,620934,Ramnagar,296778,Hunasagi,218144,Kolihal
635,Yadgir,7096,Hunasagi,620918,Rampur,296778,Hunasagi,218149,Mudanoor K
635,Yadgir,7096,Hunasagi,620986,Rayangola,296778,Hunasagi,218136,Jogandabhavi
635,Yadgir,7096,Hunasagi,620972,Rayanpala,296778,Hunasagi,218143,Kodekall
635,Yadgir,7096,Hunasagi,620927,Sadab,296778,Hunasagi,218122,Arakera J.
635,Yadgir,7096,Hunasagi,620933,Salgunda (D),296778,Hunasagi,218144,Kolihal
635,Yadgir,7096,Hunasagi,620923,Shakhapur,6175,Shorapur,218134,Hemnur
635,Yadgir,7096,Hunasagi,621015,Siddapur,296778,Hunasagi,218133,Hebbala B.
635,Yadgir,7096,Hunasagi,621029,Sonnapur,296778,Hunasagi,218139,Kamanatagi
635,Yadgir,7096,Hunasagi,620946,Srinivaspur,296778,Hunasagi,218158,Wajjal
635,Yadgir,7096,Hunasagi,620985,Tangadbail,296778,Hunasagi,218136,Jogandabhavi
635,Yadgir,7096,Hunasagi,620959,Teerth,296778,Hunasagi,218154,Rajankollur
635,Yadgir,7096,Hunasagi,620922,Teggihalli,296778,Hunasagi,218122,Arakera J.
635,Yadgir,7096,Hunasagi,621027,Toldinni,296778,Hunasagi,218125,Bailakunti
635,Yadgir,7096,Hunasagi,620962,Uppaidinni,296778,Hunasagi,218126,Baradevanal
635,Yadgir,7096,Hunasagi,620940,Wajjal,296778,Hunasagi,218158,Wajjal
635,Yadgir,7096,Hunasagi,621031,Yedalbhavi,296778,Hunasagi,218131,Geddalamari
635,Yadgir,7096,Hunasagi,620931,Yedhalli,296778,Hunasagi,218122,Arakera J.
635,Yadgir,7096,Hunasagi,620919,Yediapur,296778,Hunasagi,218149,Mudanoor K
635,Yadgir,7096,Hunasagi,620967,Yenniwadgera,296778,Hunasagi,218148,Marnal
635,Yadgir,7096,Hunasagi,620966,Yerkihal,296778,Hunasagi,218126,Baradevanal
635,Yadgir,5588,Shahpur,621102,Aldhal,6174,Shahapur,218101,Kakkasgera
635,Yadgir,5588,Shahpur,621112,Anabi,6174,Shahapur,218084,Anabi
635,Yadgir,5588,Shahpur,621089,Aralhalli,6174,Shahapur,218107,Mudbool
635,Yadgir,5588,Shahpur,621142,Balkal,6174,Shahapur,218088,Chatnalli
635,Yadgir,5588,Shahpur,621125,Bantihal,6174,Shahapur,218109,Naganatagi
635,Yadgir,5588,Shahpur,621181,Beernur,6174,Shahapur,272745,Beeranura
635,Yadgir,5588,Shahpur,621120,Benkanhalli Jagir,6174,Shahapur,218102,Kannekollur
635,Yadgir,5588,Shahpur,621118,Bevinhalli,6174,Shahapur,218089,Doranhalli
635,Yadgir,5588,Shahpur,621094,Bholkadamgera,6174,Shahapur,218101,Kakkasgera
635,Yadgir,5588,Shahpur,621144,Bidrani,6174,Shahapur,272746,Hurasagundagi
635,Yadgir,5588,Shahpur,621108,Billa (D),6174,Shahapur,218107,Mudbool
635,Yadgir,5588,Shahpur,621095,Budnoor,6174,Shahapur,218101,Kakkasgera
635,Yadgir,5588,Shahpur,621077,Chamnal,6174,Shahapur,218087,Chamnal
635,Yadgir,5588,Shahpur,621078,Chandapur,6174,Shahapur,218087,Chamnal
635,Yadgir,5588,Shahpur,621188,Chandral,6174,Shahapur,218104,Kollur
635,Yadgir,5588,Shahpur,621103,Channur Khalsa,6174,Shahapur,218119,Vanadurg
635,Yadgir,5588,Shahpur,621140,Chattanhalli,6174,Shahapur,218088,Chatnalli
635,Yadgir,5588,Shahpur,621128,Dariyapur,6174,Shahapur,218109,Naganatagi
635,Yadgir,5588,Shahpur,621082,Darshanapur,6174,Shahapur,218087,Chamnal
635,Yadgir,5588,Shahpur,621098,Diggi,6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,621145,Doranahalli,6174,Shahapur,218089,Doranhalli
635,Yadgir,5588,Shahpur,621127,Gangnal,6174,Shahapur,218109,Naganatagi
635,Yadgir,5588,Shahpur,621092,Gogikona,6174,Shahapur,218090,Gogikona
635,Yadgir,5588,Shahpur,621224,Gogipeth (Ct),6174,Shahapur,218091,Gogipeth
635,Yadgir,5588,Shahpur,621189,Goudoor,6174,Shahapur,218104,Kollur
635,Yadgir,5588,Shahpur,621075,Gundapur,6174,Shahapur,218087,Chamnal
635,Yadgir,5588,Shahpur,621146,Gundhalli,6174,Shahapur,218103,Khanapur
635,Yadgir,5588,Shahpur,621137,Habballi,6174,Shahapur,272746,Hurasagundagi
635,Yadgir,5588,Shahpur,621106,Halbhavi,6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,621111,Handral,6174,Shahapur,218084,Anabi
635,Yadgir,5588,Shahpur,621080,Harangera,6174,Shahapur,218116,Ukkinal
635,Yadgir,5588,Shahpur,621135,Hattigudur,6174,Shahapur,218096,Hattigudur
635,Yadgir,5588,Shahpur,621104,Hoskera,6174,Shahapur,218097,Hoskera
635,Yadgir,5588,Shahpur,621088,Hothpet,6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,923741,Hulkal(K),6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,621136,Hursgundgi,6174,Shahapur,272746,Hurasagundagi
635,Yadgir,5588,Shahpur,621138,Ibrahimpur,6174,Shahapur,218099,Ibrahimpur
635,Yadgir,5588,Shahpur,621115,Ingalgi,6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,621081,Ingnal,6174,Shahapur,218108,Mudriki
635,Yadgir,5588,Shahpur,621110,Itga Simt Sirwal,6174,Shahapur,218084,Anabi
635,Yadgir,5588,Shahpur,621096,Kakkesgera,6174,Shahapur,218101,Kakkasgera
635,Yadgir,5588,Shahpur,621121,Kanne Kolur,6174,Shahapur,218102,Kannekollur
635,Yadgir,5588,Shahpur,621147,Karangi,6174,Shahapur,218088,Chatnalli
635,Yadgir,5588,Shahpur,621093,Karkihalli,6174,Shahapur,218116,Ukkinal
635,Yadgir,5588,Shahpur,621183,Katamanhalli,6174,Shahapur,272745,Beeranura
635,Yadgir,5588,Shahpur,621148,Khanapur,6174,Shahapur,218103,Khanapur
635,Yadgir,5588,Shahpur,621091,Kodamanhalli,6174,Shahapur,218108,Mudriki
635,Yadgir,5588,Shahpur,621186,Kollur,6174,Shahapur,218104,Kollur
635,Yadgir,5588,Shahpur,621134,Konganda,6174,Shahapur,218096,Hattigudur
635,Yadgir,5588,Shahpur,621086,Madkeri,6174,Shahapur,218108,Mudriki
635,Yadgir,5588,Shahpur,621117,Madnal,6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,621129,Mahal Roza,6174,Shahapur,218112,Sagar
635,Yadgir,5588,Shahpur,621107,Maktapur,6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,621133,Mandgalli,6174,Shahapur,218096,Hattigudur
635,Yadgir,5588,Shahpur,621149,Manginhal,6174,Shahapur,218103,Khanapur
635,Yadgir,5588,Shahpur,621141,Maramkal,6174,Shahapur,218088,Chatnalli
635,Yadgir,5588,Shahpur,621185,Markal,6174,Shahapur,218104,Kollur
635,Yadgir,5588,Shahpur,621087,Mudbole,6174,Shahapur,218107,Mudbool
635,Yadgir,5588,Shahpur,621076,Nadihal,6174,Shahapur,218087,Chamnal
635,Yadgir,5588,Shahpur,621126,Nagnatgi,6174,Shahapur,218109,Naganatagi
635,Yadgir,5588,Shahpur,621143,Nalwadgi,6174,Shahapur,218088,Chatnalli
635,Yadgir,5588,Shahpur,621180,Nandihalli Jagir,6174,Shahapur,272745,Beeranura
635,Yadgir,5588,Shahpur,621116,Nandihalli (K),6174,Shahapur,218102,Kannekollur
635,Yadgir,5588,Shahpur,621085,Negginhal,6174,Shahapur,218091,Gogipeth
635,Yadgir,5588,Shahpur,621124,Ommerdoddi,6174,Shahapur,218109,Naganatagi
635,Yadgir,5588,Shahpur,621184,Parsapur,6174,Shahapur,272745,Beeranura
635,Yadgir,5588,Shahpur,621083,Rabbanhalli,6174,Shahapur,218116,Ukkinal
635,Yadgir,5588,Shahpur,621097,Rajapur,6174,Shahapur,218097,Hoskera
635,Yadgir,5588,Shahpur,621105,Rajapur (K),6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,621131,Rastapur,6174,Shahapur,218111,Rastapur
635,Yadgir,5588,Shahpur,621113,Roza Simt Sirwal,6174,Shahapur,218084,Anabi
635,Yadgir,5588,Shahpur,621090,Sadyapur,6174,Shahapur,218108,Mudriki
635,Yadgir,5588,Shahpur,621130,Sagar,6174,Shahapur,218112,Sagar
635,Yadgir,5588,Shahpur,621099,Saidapur,6174,Shahapur,218109,Naganatagi
635,Yadgir,5588,Shahpur,621109,Saladpur,6174,Shahapur,218107,Mudbool
635,Yadgir,5588,Shahpur,621182,Sawoor,6174,Shahapur,272745,Beeranura
635,Yadgir,5588,Shahpur,923742,Shakhapur,6174,Shahapur,218098,Hotpet
635,Yadgir,5588,Shahpur,621132,Shardahalli,6174,Shahapur,218111,Rastapur
